date,stadium,latitude,longitude,temperature_2m_mean,precipitation_sum,windspeed_10m_max
2017-12-05,Spotify Camp Nou,41.3809,2.1228,5.1,0.0,14.4
2017-12-05,Stadio Georgios Karaiskakis,37.9368,23.6689,10.0,0.0,22.7
2017-12-06,Ljudski Vrt,46.5574,15.636,3.9,0.0,5.7
2017-12-06,Anfield,53.4308,-2.9608,9.1,0.9,26.0
2017-12-06,"Stadion Feyenoord ""De Kuip""",51.8939,4.523,8.3,0.0,25.8
2017-12-06,OSK Metalist,49.9808,36.2523,-0.9,2.4,23.2
2017-12-06,Red Bull Arena,51.3457,12.3483,5.4,0.0,26.3
2017-12-06,Estádio do Dragão,41.1614,-8.5835,7.6,0.0,15.9
2017-12-06,Santiago Bernabéu,40.4531,-3.6883,1.2,0.0,9.8
2017-12-06,Wembley Stadium,51.556,-0.2796,8.5,0.0,26.7
2018-02-13,Allianz Stadium,45.1096,7.6412,0.2,0.0,8.6
2018-02-13,St. Jakob-Park,47.542,7.6208,-1.2,0.0,16.5
2018-02-14,Estádio do Dragão,41.1614,-8.5835,12.2,18.4,28.3
2018-02-21,Ramón Sánchez-Pizjuán,37.384,-5.9706,13.5,0.0,18.6
2018-02-14,Santiago Bernabéu,40.4531,-3.6883,7.0,0.1,22.4
2018-02-21,OSK Metalist,49.9808,36.2523,-6.3,0.0,8.7
2018-02-20,Stamford Bridge,51.4816,-0.191,7.9,2.2,30.3
2018-02-20,Allianz Arena,48.2188,11.6247,-2.5,1.0,8.7
2018-03-07,Wembley Stadium,51.556,-0.2796,4.7,3.6,19.8
2018-03-07,Etihad Stadium,53.4831,-2.2004,3.8,0.5,14.3
2018-03-06,Anfield,53.4308,-2.9608,4.9,4.5,17.3
2018-03-13,Old Trafford,53.4631,-2.2913,5.2,0.3,9.0
2018-03-06,Parc des Princes,48.8414,2.253,7.2,1.1,17.4
2018-03-13,Olimpico di Roma,41.9335,12.4544,11.4,1.0,24.4
2018-03-14,Spotify Camp Nou,41.3809,2.1228,10.7,0.1,16.1
2018-03-14,Tüpraş Stadyumu,40.7699,29.9408,12.7,0.5,20.0
2018-04-04,Spotify Camp Nou,41.3809,2.1228,13.9,0.0,20.2
2018-04-03,Ramón Sánchez-Pizjuán,37.384,-5.9706,14.9,1.6,23.8
2018-04-03,Allianz Stadium,45.1096,7.6412,8.6,13.8,8.1
2018-04-04,Anfield,53.4308,-2.9608,7.5,8.8,33.2
2018-04-10,Olimpico di Roma,41.9335,12.4544,13.1,1.1,23.0
2018-04-11,Allianz Arena,48.2188,11.6247,11.9,1.6,13.8
2018-04-11,Santiago Bernabéu,40.4531,-3.6883,6.5,2.2,33.5
2018-04-10,Etihad Stadium,53.4831,-2.2004,7.9,6.3,24.5
2018-04-25,Allianz Arena,48.2188,11.6247,16.1,0.0,32.6
2018-04-24,Anfield,53.4308,-2.9608,9.7,13.6,26.6
2018-05-01,Santiago Bernabéu,40.4531,-3.6883,8.9,1.1,11.5
2018-05-02,Olimpico di Roma,41.9335,12.4544,18.3,0.7,22.0
2018-05-26,NSK Olimpisky,50.4338,30.5218,19.0,0.0,20.5
2018-09-18,Jan Breydel-Stadion,51.1872,3.1964,19.2,0.0,32.4
2018-09-18,Stade Louis-II,43.727,7.4155,23.3,0.5,14.5
2018-09-18,Spotify Camp Nou,41.3809,2.1228,20.9,16.9,14.8
2018-09-18,Giuseppe Meazza,45.4781,9.124,20.8,1.7,10.2
2018-09-18,Rajko Mitić,44.7838,20.4588,21.1,0.0,15.7
2018-09-18,Anfield,53.4308,-2.9608,17.5,1.9,38.3
2018-09-18,Veltins-Arena,51.5542,7.0678,23.0,0.0,24.4
2018-09-18,Ali Sami Yen Spor Kompleksi RAMS Park,41.0765,28.9834,20.4,0.0,24.9
2018-09-19,Johan Cruijff ArenA,52.3143,4.9411,18.7,0.0,31.6
2018-09-19,Estádio da Luz,38.7527,-9.1846,22.1,0.0,22.1
2018-09-19,OSK Metalist,49.9808,36.2523,17.1,0.0,16.8
2018-09-19,Etihad Stadium,53.4831,-2.2004,15.4,0.9,47.7
2018-09-19,Santiago Bernabéu,40.4531,-3.6883,23.1,0.0,7.4
2018-09-19,Doosan Aréna,49.7472,13.3875,20.9,0.0,12.4
2018-09-19,Mestalla,39.4747,-0.3583,23.6,0.0,11.2
2018-09-19,Stadion Wankdorf,46.9633,7.4647,19.3,0.0,6.8
2018-10-03,Civitas Metropolitano,40.4361,-3.5995,19.4,0.0,15.3
2018-10-03,SIGNAL IDUNA PARK,51.4926,7.4519,11.7,0.1,20.3
2018-10-03,Wembley Stadium,51.556,-0.2796,13.8,0.0,14.0
2018-10-03,Philips Stadion,51.4416,5.4674,12.6,0.0,17.0
2018-10-03,Parc des Princes,48.8414,2.253,16.1,0.5,15.3
2018-10-03,Stadio Diego Armando Maradona,40.8278,14.193,20.0,0.4,22.8
2018-10-03,RZD Arena,55.7665,37.683,9.0,6.3,22.3
2018-10-03,Estádio do Dragão,41.1614,-8.5835,20.9,0.0,27.1
2018-10-02,Allianz Arena,48.2188,11.6247,8.3,0.0,22.7
2018-10-02,"Olympiakó Stádio Athinon ""Spyros Louis""",38.0403,23.883,17.6,0.0,12.9
2018-10-02,PreZero Arena,49.2383,8.8892,8.0,1.8,21.9
2018-10-02,Groupama Stadium,45.7655,4.9821,11.5,0.0,24.4
2018-10-02,Luzhniki Stadium,55.7158,37.5539,7.5,2.2,17.3
2018-10-02,Olimpico di Roma,41.9335,12.4544,18.6,0.1,16.1
2018-10-02,Allianz Stadium,45.1096,7.6412,13.1,0.0,8.9
2018-10-02,Old Trafford,53.4631,-2.2913,12.9,4.6,27.4
2018-10-24,Jan Breydel-Stadion,51.1872,3.1964,14.4,0.0,19.8
2018-10-24,SIGNAL IDUNA PARK,51.4926,7.4519,13.1,2.5,27.0
2018-10-24,Philips Stadion,51.4416,5.4674,14.5,0.4,22.7
2018-10-24,Spotify Camp Nou,41.3809,2.1228,17.3,0.0,24.0
2018-10-24,Parc des Princes,48.8414,2.253,13.2,0.0,14.0
2018-10-24,Anfield,53.4308,-2.9608,11.9,0.0,32.1
2018-10-24,RZD Arena,55.7665,37.683,4.1,5.2,21.5
2018-10-24,Ali Sami Yen Spor Kompleksi RAMS Park,41.0765,28.9834,15.6,0.2,21.6
2018-10-23,Johan Cruijff ArenA,52.3143,4.9411,12.3,0.0,33.5
2018-10-23,"Olympiakó Stádio Athinon ""Spyros Louis""",38.0403,23.883,15.0,4.6,17.4
2018-10-23,OSK Metalist,49.9808,36.2523,8.3,0.3,21.9
2018-10-23,PreZero Arena,49.2383,8.8892,9.3,0.2,25.1
2018-10-23,Santiago Bernabéu,40.4531,-3.6883,14.7,0.0,17.6
2018-10-23,Olimpico di Roma,41.9335,12.4544,16.4,0.0,27.9
2018-10-23,Stadion Wankdorf,46.9633,7.4647,8.1,0.0,13.0
2018-10-23,Old Trafford,53.4631,-2.2913,12.1,0.0,36.2
2018-11-06,Civitas Metropolitano,40.4361,-3.5995,8.4,0.0,22.2
2018-11-06,Stade Louis-II,43.727,7.4155,15.2,18.1,16.9
2018-11-06,Wembley Stadium,51.556,-0.2796,11.9,0.7,19.7
2018-11-06,Giuseppe Meazza,45.4781,9.124,14.7,16.6,22.9
2018-11-06,Rajko Mitić,44.7838,20.4588,12.2,0.0,23.7
2018-11-06,Stadio Diego Armando Maradona,40.8278,14.193,15.1,0.0,11.4
2018-11-06,Veltins-Arena,51.5542,7.0678,11.6,0.0,15.2
2018-11-06,Estádio do Dragão,41.1614,-8.5835,13.1,22.2,41.1
2018-11-07,Allianz Arena,48.2188,11.6247,9.4,0.0,10.9
2018-11-07,Estádio da Luz,38.7527,-9.1846,14.4,10.0,28.0
2018-11-07,Etihad Stadium,53.4831,-2.2004,11.3,7.1,31.3
2018-11-07,Groupama Stadium,45.7655,4.9821,11.6,11.1,28.3
2018-11-07,Luzhniki Stadium,55.7158,37.5539,3.1,0.1,15.3
2018-11-07,Doosan Aréna,49.7472,13.3875,8.7,0.0,9.7
2018-11-07,Mestalla,39.4747,-0.3583,14.6,0.0,20.9
2018-11-07,Allianz Stadium,45.1096,7.6412,12.3,0.8,8.2
2018-11-28,Civitas Metropolitano,40.4361,-3.5995,4.5,0.0,6.8
2018-11-28,SIGNAL IDUNA PARK,51.4926,7.4519,4.3,1.2,28.9
2018-11-28,Philips Stadion,51.4416,5.4674,6.0,5.2,22.0
2018-11-28,Wembley Stadium,51.556,-0.2796,11.2,4.8,36.5
2018-11-28,Parc des Princes,48.8414,2.253,10.0,17.5,24.1
2018-11-28,Stadio Diego Armando Maradona,40.8278,14.193,10.0,0.0,17.1
2018-11-28,Estádio do Dragão,41.1614,-8.5835,12.5,0.0,25.4
2018-11-28,RZD Arena,55.7665,37.683,-6.4,1.2,21.2
2018-11-27,Allianz Arena,48.2188,11.6247,1.2,5.8,9.7
2018-11-27,"Olympiakó Stádio Athinon ""Spyros Louis""",38.0403,23.883,14.8,4.8,17.8
2018-11-27,Groupama Stadium,45.7655,4.9821,5.6,3.4,17.6
2018-11-27,PreZero Arena,49.2383,8.8892,3.3,0.8,8.7
2018-11-27,Luzhniki Stadium,55.7158,37.5539,-4.2,0.6,16.8
2018-11-27,Olimpico di Roma,41.9335,12.4544,10.5,3.4,32.4
2018-11-27,Old Trafford,53.4631,-2.2913,4.3,7.2,33.1
2018-11-27,Allianz Stadium,45.1096,7.6412,5.9,0.0,8.4
2018-12-11,Jan Breydel-Stadion,51.1872,3.1964,5.4,0.0,10.0
2018-12-11,Stade Louis-II,43.727,7.4155,10.5,0.0,10.2
2018-12-11,Spotify Camp Nou,41.3809,2.1228,7.6,0.0,10.7
2018-12-11,Giuseppe Meazza,45.4781,9.124,5.5,0.0,13.2
2018-12-11,Rajko Mitić,44.7838,20.4588,1.6,1.9,13.7
2018-12-11,Anfield,53.4308,-2.9608,7.1,0.2,21.9
2018-12-11,Veltins-Arena,51.5542,7.0678,3.4,1.8,19.0
2018-12-11,Ali Sami Yen Spor Kompleksi RAMS Park,41.0765,28.9834,6.0,24.2,30.8
2018-12-12,Estádio da Luz,38.7527,-9.1846,12.6,1.9,18.6
2018-12-12,Johan Cruijff ArenA,52.3143,4.9411,1.3,0.0,13.0
2018-12-12,NSK Olimpiyskyi,50.4338,30.5218,0.1,12.2,22.3
2018-12-12,Etihad Stadium,53.4831,-2.2004,6.2,0.0,23.5
2018-12-12,Santiago Bernabéu,40.4531,-3.6883,4.6,0.0,12.3
2018-12-12,Doosan Aréna,49.7472,13.3875,0.8,2.1,12.8
2018-12-12,Stadion Wankdorf,46.9633,7.4647,-1.7,0.0,15.6
2018-12-12,Mestalla,39.4747,-0.3583,12.2,0.0,16.6
2019-02-20,Civitas Metropolitano,40.4361,-3.5995,8.0,0.0,7.2
2019-02-12,Olimpico di Roma,41.9335,12.4544,8.2,0.0,26.3
2019-02-12,Old Trafford,53.4631,-2.2913,5.7,0.0,19.6
2019-02-13,Johan Cruijff ArenA,52.3143,4.9411,6.3,0.0,19.8
2019-02-13,Wembley Stadium,51.556,-0.2796,7.0,0.0,18.7
2019-02-19,Anfield,53.4308,-2.9608,7.5,3.8,26.7
2019-02-19,Groupama Stadium,45.7655,4.9821,6.4,0.0,9.8
2019-02-20,Veltins-Arena,51.5542,7.0678,6.5,0.1,16.3
2019-03-12,Etihad Stadium,53.4831,-2.2004,6.6,13.2,38.8
2019-03-06,Parc des Princes,48.8414,2.253,9.9,5.6,24.0
2019-03-05,SIGNAL IDUNA PARK,51.4926,7.4519,5.7,1.8,29.5
2019-03-13,Spotify Camp Nou,41.3809,2.1228,10.5,1.5,21.4
2019-03-06,Estádio do Dragão,41.1614,-8.5835,11.4,34.8,38.9
2019-03-05,Santiago Bernabéu,40.4531,-3.6883,11.1,0.0,22.1
2019-03-13,Allianz Arena,48.2188,11.6247,5.3,2.5,35.3
2019-03-12,Allianz Stadium,45.1096,7.6412,4.6,0.0,12.4
2019-04-10,Johan Cruijff ArenA,52.3143,4.9411,5.8,0.0,27.9
2019-04-16,Allianz Stadium,45.1096,7.6412,11.6,0.1,6.5
2019-04-09,Anfield,53.4308,-2.9608,8.3,0.9,24.6
2019-04-17,Estádio do Dragão,41.1614,-8.5835,13.0,10.2,21.4
2019-04-09,Tottenham Hotspur Stadium,51.6042,-0.0665,8.9,3.4,21.2
2019-04-17,Etihad Stadium,53.4831,-2.2004,11.5,0.5,18.6
2019-04-10,Old Trafford,53.4631,-2.2913,5.8,0.0,17.9
2019-04-16,Spotify Camp Nou,41.3809,2.1228,12.4,1.3,11.8
2019-05-01,Spotify Camp Nou,41.3809,2.1228,15.1,0.0,20.8
2019-04-30,Tottenham Hotspur Stadium,51.6042,-0.0665,9.7,0.0,13.7
2019-05-08,Johan Cruijff ArenA,52.3143,4.9411,9.3,6.1,25.9
2019-05-07,Anfield,53.4308,-2.9608,8.3,0.2,15.3
2019-06-01,Civitas Metropolitano,40.4361,-3.5995,23.9,0.0,8.0
2019-09-18,Jan Breydelstadion,51.1872,3.1964,13.8,0.1,20.4
2019-09-18,Parc des Princes,48.8414,2.253,14.9,0.0,22.9
2019-09-18,Stadio Georgios Karaiskakis,37.9368,23.6689,24.2,0.0,17.5
2019-09-18,Allianz Arena,48.2188,11.6247,11.4,0.0,9.2
2019-09-18,Maksimir,45.8177,16.0122,15.2,3.5,18.9
2019-09-18,OSK Metalist,49.9808,36.2523,12.1,0.5,34.8
2019-09-18,Riyadh Air Metropolitano,40.4361,-3.5995,20.2,4.2,15.2
2019-09-18,BayArena,51.0383,7.0022,12.0,0.0,14.8
2019-09-17,Red Bull Arena Salzburg,47.822,13.0323,16.9,1.0,14.1
2019-09-17,Diego Armando Maradona,40.8278,14.193,22.4,0.0,14.0
2019-09-17,Giuseppe Meazza,45.4781,9.124,23.3,0.0,15.5
2019-09-17,SIGNAL IDUNA PARK,51.4926,7.4519,12.8,0.3,24.0
2019-09-17,Groupama Stadium,45.7655,4.9821,22.2,0.0,18.5
2019-09-17,Estádio da Luz,38.7527,-9.1846,20.3,0.0,12.7
2019-09-17,Johan Cruijff ArenA,52.3143,4.9411,13.2,0.3,26.2
2019-09-17,Stamford Bridge,51.4816,-0.191,14.3,0.0,14.9
2019-10-01,Santiago Bernabéu,40.4531,-3.6883,19.6,0.0,21.8
2019-10-01,Ali Sami Yen Spor Kompleksi RAMS Park,41.0765,28.9834,21.2,0.0,20.5
2019-10-01,Rajko Mitić,44.7838,20.4588,19.5,0.0,12.2
2019-10-01,Tottenham Hotspur Stadium,51.6042,-0.0665,15.2,19.1,29.0
2019-10-01,Giuseppe Meazza,45.4781,9.124,19.4,0.2,10.1
2019-10-01,Etihad Stadium,53.4831,-2.2004,11.4,11.9,32.4
2019-10-01,Allianz Stadium,45.1096,7.6412,17.7,0.2,7.9
2019-10-01,RZD Arena,55.7665,37.683,13.1,3.6,29.3
2019-10-02,Cegeka Arena,50.9544,5.4197,11.2,6.8,21.0
2019-10-02,Anfield,53.4308,-2.9608,8.7,0.0,20.3
2019-10-02,Fortuna Arena,50.0965,14.448,13.3,2.6,27.1
2019-10-02,Spotify Camp Nou,41.3809,2.1228,20.7,4.2,14.8
2019-10-02,Red Bull Arena,51.3457,12.3483,11.5,3.5,29.3
2019-10-02,Gazprom Arena,59.9727,30.2211,7.6,2.3,28.8
2019-10-02,Decathlon Arena-Stade Pierre-Mauroy,50.6113,3.1303,11.8,1.5,26.3
2019-10-02,Mestalla,39.4747,-0.3583,22.9,0.0,21.4
2019-10-22,Jan Breydelstadion,51.1872,3.1964,11.1,1.4,12.4
2019-10-22,Ali Sami Yen Spor Kompleksi RAMS Park,41.0765,28.9834,17.3,0.1,22.9
2019-10-22,Stadio Georgios Karaiskakis,37.9368,23.6689,21.1,0.0,23.9
2019-10-22,Tottenham Hotspur Stadium,51.6042,-0.0665,8.7,0.0,11.0
2019-10-22,OSK Metalist,49.9808,36.2523,12.8,0.0,10.5
2019-10-22,Etihad Stadium,53.4831,-2.2004,7.6,0.0,16.7
2019-10-22,Riyadh Air Metropolitano,40.4361,-3.5995,9.4,4.8,14.8
2019-10-22,Allianz Stadium,45.1096,7.6412,15.6,3.1,9.7
2019-10-23,Red Bull Arena Salzburg,47.822,13.0323,12.6,0.0,5.8
2019-10-23,Cegeka Arena,50.9544,5.4197,12.9,0.0,13.8
2019-10-23,Giuseppe Meazza,45.4781,9.124,16.9,0.0,9.2
2019-10-23,Fortuna Arena,50.0965,14.448,13.2,0.0,9.5
2019-10-23,Red Bull Arena,51.3457,12.3483,12.5,0.0,13.0
2019-10-23,Estádio da Luz,38.7527,-9.1846,14.8,0.0,29.8
2019-10-23,Johan Cruijff ArenA,52.3143,4.9411,10.6,0.0,17.1
2019-10-23,Decathlon Arena-Stade Pierre-Mauroy,50.6113,3.1303,13.0,0.0,16.0
2019-11-05,Anfield,53.4308,-2.9608,8.4,2.9,22.0
2019-11-05,Diego Armando Maradona,40.8278,14.193,19.9,11.7,34.1
2019-11-05,Spotify Camp Nou,41.3809,2.1228,15.1,0.4,28.9
2019-11-05,SIGNAL IDUNA PARK,51.4926,7.4519,8.4,3.0,16.5
2019-11-05,Gazprom Arena,59.9727,30.2211,0.5,4.0,33.6
2019-11-05,Groupama Stadium,45.7655,4.9821,10.2,3.3,21.5
2019-11-05,Stamford Bridge,51.4816,-0.191,8.5,0.7,21.6
2019-11-05,Mestalla,39.4747,-0.3583,18.1,0.0,34.3
2019-11-06,Parc des Princes,48.8414,2.253,9.0,1.3,14.3
2019-11-06,Santiago Bernabéu,40.4531,-3.6883,9.8,0.0,18.9
2019-11-06,Allianz Arena,48.2188,11.6247,5.5,0.5,14.2
2019-11-06,Rajko Mitić,44.7838,20.4588,15.3,9.1,23.6
2019-11-06,Giuseppe Meazza,45.4781,9.124,10.0,4.3,9.5
2019-11-06,Maksimir,45.8177,16.0122,11.3,8.8,9.3
2019-11-06,RZD Arena,55.7665,37.683,9.4,6.7,29.9
2019-11-06,BayArena,51.0383,7.0022,8.1,2.9,10.8
2019-11-26,Ali Sami Yen Spor Kompleksi RAMS Park,41.0765,28.9834,13.8,8.1,15.5
2019-11-26,Santiago Bernabéu,40.4531,-3.6883,11.0,1.3,26.3
2019-11-26,Rajko Mitić,44.7838,20.4588,8.8,0.0,17.7
2019-11-26,Tottenham Hotspur Stadium,51.6042,-0.0665,10.6,3.9,24.7
2019-11-26,Giuseppe Meazza,45.4781,9.124,9.0,0.0,9.7
2019-11-26,RZD Arena,55.7665,37.683,-5.1,0.0,16.0
2019-11-26,Allianz Stadium,45.1096,7.6412,8.2,0.0,7.9
2019-11-27,Cegeka Arena,50.9544,5.4197,10.6,8.3,34.2
2019-11-27,Anfield,53.4308,-2.9608,8.0,2.0,17.6
2019-11-27,Spotify Camp Nou,41.3809,2.1228,13.9,0.0,20.1
2019-11-27,Fortuna Arena,50.0965,14.448,4.4,0.4,15.1
2019-11-27,Gazprom Arena,59.9727,30.2211,-1.7,1.9,15.3
2019-11-27,Red Bull Arena,51.3457,12.3483,6.7,3.2,22.2
2019-11-27,Mestalla,39.4747,-0.3583,17.6,0.0,28.1
2019-11-27,Decathlon Arena-Stade Pierre-Mauroy,50.6113,3.1303,10.2,7.7,38.5
2019-12-10,Red Bull Arena Salzburg,47.822,13.0323,0.9,5.3,15.2
2019-12-10,Diego Armando Maradona,40.8278,14.193,11.2,6.7,18.0
2019-12-10,SIGNAL IDUNA PARK,51.4926,7.4519,2.9,0.0,29.8
2019-12-10,Giuseppe Meazza,45.4781,9.124,8.0,0.0,32.1
2019-12-10,Estádio da Luz,38.7527,-9.1846,10.8,0.0,14.8
2019-12-10,Groupama Stadium,45.7655,4.9821,3.8,0.0,21.3
2019-12-10,Johan Cruijff ArenA,52.3143,4.9411,5.0,0.4,37.8
2019-12-10,Stamford Bridge,51.4816,-0.191,6.5,4.8,42.2
2019-12-11,Jan Breydelstadion,51.1872,3.1964,6.7,2.8,35.7
2019-12-11,Parc des Princes,48.8414,2.253,7.0,6.3,25.2
2019-12-11,Allianz Arena,48.2188,11.6247,-2.0,0.0,8.7
2019-12-11,Stadio Georgios Karaiskakis,37.9368,23.6689,13.5,27.1,18.5
2019-12-11,Maksimir,45.8177,16.0122,0.3,0.0,8.7
2019-12-11,OSK Metalist,49.9808,36.2523,2.4,0.0,7.4
2019-12-11,Riyadh Air Metropolitano,40.4361,-3.5995,4.4,1.1,11.9
2019-12-11,BayArena,51.0383,7.0022,4.3,11.0,24.3
2019-11-26,Etihad Stadium,53.4831,-2.2004,9.6,2.2,26.0
2020-02-18,SIGNAL IDUNA PARK,51.4926,7.4519,6.0,4.2,33.7
2020-02-26,Santiago Bernabéu,40.4531,-3.6883,9.9,0.0,19.2
2020-02-19,Giuseppe Meazza,45.4781,9.124,8.1,1.0,12.9
2020-02-18,Riyadh Air Metropolitano,40.4361,-3.5995,8.9,0.0,14.4
2020-02-25,Stamford Bridge,51.4816,-0.191,5.6,2.7,26.5
2020-02-26,Groupama Stadium,45.7655,4.9821,5.1,1.7,30.8
2020-02-19,Tottenham Hotspur Stadium,51.6042,-0.0665,5.3,1.7,24.3
2020-02-25,Diego Armando Maradona,40.8278,14.193,12.7,0.0,19.4
2020-03-11,Parc des Princes,48.8414,2.253,13.5,0.3,29.7
2020-08-07,Etihad Stadium,53.4831,-2.2004,21.2,0.2,14.0
2020-03-10,Mestalla,39.4747,-0.3583,14.6,0.0,15.8
2020-03-11,Anfield,53.4308,-2.9608,7.9,2.6,47.5
2020-08-08,Allianz Arena,48.2188,11.6247,21.9,0.0,10.2
2020-08-07,Allianz Stadium,45.1096,7.6412,25.5,0.0,6.4
2020-03-10,Red Bull Arena,51.3457,12.3483,5.9,7.1,27.6
2020-08-08,Spotify Camp Nou,41.3809,2.1228,26.3,0.0,17.6
2020-08-13,Estádio José Alvalade,38.7612,-9.1605,20.3,0.0,24.5
2020-08-12,Estádio da Luz,38.7527,-9.1846,20.3,0.9,23.2
2020-08-14,Estádio da Luz,38.7527,-9.1846,20.2,0.0,19.7
2020-08-15,Estádio José Alvalade,38.7612,-9.1605,20.0,0.0,18.0
2020-08-18,Estádio da Luz,38.7527,-9.1846,22.3,0.1,15.3
2020-08-19,Estádio José Alvalade,38.7612,-9.1605,21.2,0.0,16.9
2020-08-23,Estádio da Luz,38.7527,-9.1846,21.5,0.0,29.1
2020-10-21,Red Bull Arena Salzburg,47.822,13.0323,8.5,0.0,12.2
2020-10-21,Allianz Arena,48.2188,11.6247,10.3,0.0,9.2
2020-10-21,Estadio Alfredo Di Stéfano,40.4616,-3.6012,14.8,9.2,36.0
2020-10-21,Giuseppe Meazza,45.4781,9.124,12.5,0.2,8.9
2020-10-21,Etihad Stadium,53.4831,-2.2004,13.2,5.8,18.9
2020-10-21,Stadio Georgios Karaiskakis,37.9368,23.6689,18.0,0.9,23.5
2020-10-21,Johan Cruijff ArenA,52.3143,4.9411,14.9,6.5,42.4
2020-10-21,MCH Arena,56.131,8.992,12.5,13.3,34.2
2020-10-20,Stamford Bridge,51.4816,-0.191,14.6,2.4,26.8
2020-10-20,Roazhon Park,48.1073,-1.712,15.8,1.7,23.7
2020-10-20,Gazprom Arena,59.9727,30.2211,2.2,0.1,21.4
2020-10-20,Olimpico di Roma,41.9335,12.4544,13.3,0.0,11.3
2020-10-20,NSK Olimpisky,50.4338,30.5218,6.5,0.0,23.8
2020-10-20,Spotify Camp Nou,41.3809,2.1228,17.3,0.3,14.9
2020-10-20,Parc des Princes,48.8414,2.253,12.8,6.5,23.0
2020-10-20,Red Bull Arena,51.3457,12.3483,9.2,1.3,19.1
2020-10-27,RZD Arena,55.7665,37.683,7.7,0.0,19.1
2020-10-27,Riyadh Air Metropolitano,40.4361,-3.5995,9.3,1.2,13.6
2020-10-27,NSK Olimpiyskyi,50.4338,30.5218,10.5,0.0,14.5
2020-10-27,Stadion im Borussia-Park,51.1746,6.385,10.2,0.3,28.6
2020-10-27,Estádio do Dragão,41.1614,-8.5835,13.9,10.2,26.7
2020-10-27,Orange Vélodrome,43.2697,5.3955,13.0,0.0,34.7
2020-10-27,Anfield,53.4308,-2.9608,9.0,3.2,34.5
2020-10-27,Gewiss Stadium,45.7008,9.6801,11.4,29.6,12.0
2020-10-28,Stadion Krasnodar,45.0214,38.9726,15.9,0.0,16.5
2020-10-28,Ramón Sánchez-Pizjuán,37.384,-5.9706,15.3,0.0,11.2
2020-10-28,SIGNAL IDUNA PARK,51.4926,7.4519,11.7,4.6,32.3
2020-10-28,Jan Breydelstadion,51.1872,3.1964,10.5,17.1,34.2
2020-10-28,Groupama Aréna,47.436,19.062,11.9,0.0,7.4
2020-10-28,Allianz Stadium,45.1096,7.6412,10.2,0.0,7.1
2020-10-28,Başakşehir Fatih Terim,41.0924,28.8017,17.8,1.3,11.5
2020-10-28,Old Trafford,53.4631,-2.2913,8.0,3.6,23.8
2020-11-03,RZD Arena,55.7665,37.683,6.5,0.0,16.0
2020-11-03,Red Bull Arena Salzburg,47.822,13.0323,12.2,3.4,10.1
2020-11-03,NSK Olimpiyskyi,50.4338,30.5218,7.2,0.0,9.1
2020-11-03,Estadio Alfredo Di Stéfano,40.4616,-3.6012,12.5,10.7,21.3
2020-11-03,Etihad Stadium,53.4831,-2.2004,6.3,2.1,22.5
2020-11-03,MCH Arena,56.131,8.992,9.3,2.9,28.4
2020-11-03,Gewiss Stadium,45.7008,9.6801,12.8,0.0,7.8
2020-11-04,Ramón Sánchez-Pizjuán,37.384,-5.9706,16.6,4.7,11.2
2020-11-04,Stamford Bridge,51.4816,-0.191,5.0,0.0,9.6
2020-11-04,Gazprom Arena,59.9727,30.2211,8.0,0.5,27.8
2020-11-04,Jan Breydelstadion,51.1872,3.1964,7.3,0.0,13.7
2020-11-04,Spotify Camp Nou,41.3809,2.1228,14.2,4.8,12.4
2020-11-04,Puskás Aréna,47.5013,19.0626,11.6,6.1,8.7
2020-11-04,Başakşehir Fatih Terim,41.0924,28.8017,12.9,3.4,21.6
2020-11-04,Red Bull Arena,51.3457,12.3483,8.9,0.0,13.9
2020-11-25,Allianz Arena,48.2188,11.6247,0.0,0.0,6.9
2020-11-25,Riyadh Air Metropolitano,40.4361,-3.5995,8.1,2.8,14.5
2020-11-25,Stadion im Borussia-Park,51.1746,6.385,6.3,0.0,14.3
2020-11-25,Giuseppe Meazza,45.4781,9.124,3.6,0.0,6.6
2020-11-25,Stadio Georgios Karaiskakis,37.9368,23.6689,11.9,0.0,21.4
2020-11-25,Orange Vélodrome,43.2697,5.3955,12.8,0.0,25.8
2020-11-25,Anfield,53.4308,-2.9608,8.2,2.5,26.0
2020-11-25,Johan Cruijff ArenA,52.3143,4.9411,6.7,0.0,18.9
2020-11-24,Stadion Krasnodar,45.0214,38.9726,6.5,4.2,13.3
2020-11-24,Roazhon Park,48.1073,-1.712,6.9,0.0,13.2
2020-11-24,SIGNAL IDUNA PARK,51.4926,7.4519,6.3,0.0,18.5
2020-11-24,Olimpico di Roma,41.9335,12.4544,9.1,0.0,16.8
2020-11-24,Allianz Stadium,45.1096,7.6412,2.8,0.0,9.4
2020-11-24,NSK Olimpisky,50.4338,30.5218,4.8,2.2,26.9
2020-11-24,Parc des Princes,48.8414,2.253,5.9,0.0,13.4
2020-11-24,Old Trafford,53.4631,-2.2913,10.7,1.3,25.6
2020-12-01,Anfield,53.4308,-2.9608,5.6,0.0,19.2
2020-12-01,Gewiss Stadium,45.7008,9.6801,4.1,2.1,9.2
2020-12-02,Stadion Krasnodar,45.0214,38.9726,5.1,0.1,15.1
2020-12-02,Ramón Sánchez-Pizjuán,37.384,-5.9706,11.7,0.0,8.2
2020-12-02,SIGNAL IDUNA PARK,51.4926,7.4519,4.2,0.1,11.7
2020-12-02,Jan Breydelstadion,51.1872,3.1964,6.2,0.2,14.6
